DBpedia_Company_ID,company,locationCity,locationCountry,keyPeople,foundingYear,industry,revenue,numberOfEmployees,asset
DBpedia_Company_549,http://dbpedia.org/resource/Guggenheim_Aeronautical_Laboratory,,,,,,,,
DBpedia_Company_550,http://dbpedia.org/resource/AXS_(ticket_merchant),,,Azat Aslanyan;;Blaine LeGere;;Bryan Perez;;Dean DeWulf;;Doug Lyons;;Sandeep Khera;;Todd Sims;;Tom Andrus,2011,,,65,
DBpedia_Company_551,http://dbpedia.org/resource/Connexxion,http://dbpedia.org/resource/Hilversum,http://dbpedia.org/resource/Netherlands,,1999,http://dbpedia.org/resource/Taxicab,,,
DBpedia_Company_552,http://dbpedia.org/resource/Five_Record,,,,,,,,
DBpedia_Company_553,http://dbpedia.org/resource/NateGames,,,,,,,,
DBpedia_Company_554,http://dbpedia.org/resource/Maritime_Records,,,,2006,,,,
DBpedia_Company_555,http://dbpedia.org/resource/Marshall_Wace,,,Paul Marshall and Ian Wace,1997,http://dbpedia.org/resource/Financial_services,,,
DBpedia_Company_556,http://dbpedia.org/resource/Sceptre_Incorporated,,,,1984,http://dbpedia.org/resource/Electronics,,,
DBpedia_Company_557,http://dbpedia.org/resource/Athena_(company),,,,,http://dbpedia.org/resource/Interactive_entertainment;;http://dbpedia.org/resource/Video_game_industry,,,
DBpedia_Company_558,http://dbpedia.org/resource/Asia_Cell,,,Faruk Mustafa Rasool,1999,http://dbpedia.org/resource/Telecommunication,,,
DBpedia_Company_559,http://dbpedia.org/resource/Playtone,,,,,,,,
DBpedia_Company_560,http://dbpedia.org/resource/Mid_Airlines_(Zimbabwe),,,,,http://dbpedia.org/resource/Aviation,,,
DBpedia_Company_561,http://dbpedia.org/resource/Manimal_Vinyl,,,,2006,,,,
DBpedia_Company_562,http://dbpedia.org/resource/Trust_Research_Advisory,,,,,,,,
DBpedia_Company_563,http://dbpedia.org/resource/Flat_World_Knowledge,,,"Christopher Etesse, CEO; James Rianhard, President",2007,,,,
DBpedia_Company_564,http://dbpedia.org/resource/SAR_Records,,,,,,,,
DBpedia_Company_565,http://dbpedia.org/resource/NPO_%E2%80%9CDigital_Television_Systems%E2%80%9D,,,Zakharov S.I.,,,,,
DBpedia_Company_566,http://dbpedia.org/resource/Pero_Family_Farms_Food_Company,,,,,,,,
DBpedia_Company_567,http://dbpedia.org/resource/Qhub,,http://dbpedia.org/resource/Australia,,2004,,,,
DBpedia_Company_568,http://dbpedia.org/resource/Jakks_Pacific,,,Stephen Berman;;http://dbpedia.org/resource/Joel_Bennett,1995,http://dbpedia.org/resource/Final_good,8.04E+08,,
DBpedia_Company_569,http://dbpedia.org/resource/TubeMogul,"http://dbpedia.org/resource/Emeryville,_California",US,,2006,,,300,
DBpedia_Company_570,http://dbpedia.org/resource/Happy_Chef,,,,1963,http://dbpedia.org/resource/Types_of_restaurant,,,
DBpedia_Company_571,http://dbpedia.org/resource/Ericsson_Television,,,Head of BL Compression: Giles Wilson,1979,http://dbpedia.org/resource/Digital_video,400,1100,
DBpedia_Company_572,http://dbpedia.org/resource/Aqua_Net_Hiroshima,,,,,,,,
DBpedia_Company_573,http://dbpedia.org/resource/Kanesue,,,"Akira Ushida, CEO",1951,http://dbpedia.org/resource/Retail,2.92E+10,2212,
DBpedia_Company_574,http://dbpedia.org/resource/COP_International,,,,1991,,,,
DBpedia_Company_575,http://dbpedia.org/resource/Walter_Energy,,,"Walt Scheller, Chief Executive Officer",,http://dbpedia.org/resource/Coal_mining;;http://dbpedia.org/resource/Energy,2.70E+09,4400,
DBpedia_Company_576,http://dbpedia.org/resource/Bavarian_Auto_Group,http://dbpedia.org/resource/Cairo,http://dbpedia.org/resource/Egypt,http://dbpedia.org/resource/Farid_El_Tobgui,2003,http://dbpedia.org/resource/Automotive_industry,,1700,
DBpedia_Company_577,http://dbpedia.org/resource/Reliance_Infrastructure,,,http://dbpedia.org/resource/Anil_Ambani,2002,http://dbpedia.org/resource/Public_utility,,8988,
DBpedia_Company_578,http://dbpedia.org/resource/Graf_von_Faber-Castell,Stein,http://dbpedia.org/resource/Germany,,1761,,,,
DBpedia_Company_579,"http://dbpedia.org/resource/Wachtell,_Lipton,_Rosen_&_Katz",,,,1965,,,,
DBpedia_Company_580,http://dbpedia.org/resource/Tragus_Group,,,"Charles Gurassa,;;John Derkach,",2002,http://dbpedia.org/resource/Hospitality,2.77E+08,7000,
DBpedia_Company_581,http://dbpedia.org/resource/Wipeout_Records,,,,,,,,
DBpedia_Company_582,http://dbpedia.org/resource/New_Mexico_Educators_Federal_Credit_Union,,,"Dick Brown, (Chairman);;Terry Laudick, (President/CEO)",1936,http://dbpedia.org/resource/Financial_services,,,869
DBpedia_Company_583,http://dbpedia.org/resource/Edward_Arnold_(publisher),,,,1890,,,,
DBpedia_Company_584,http://dbpedia.org/resource/Productions_Multimage,,,,,,,,
DBpedia_Company_585,http://dbpedia.org/resource/Jambco_Records,,,,,,,,
DBpedia_Company_586,http://dbpedia.org/resource/Presidente_Transportes_A%C3%A9reos,,,,,,,,
DBpedia_Company_587,http://dbpedia.org/resource/Junee_Railway_Workshop,http://dbpedia.org/resource/Junee,,,,,,,
DBpedia_Company_588,http://dbpedia.org/resource/Sonol,http://dbpedia.org/resource/Netanya,http://dbpedia.org/resource/Israel,Nir Galili,1917,,,,
DBpedia_Company_589,http://dbpedia.org/resource/Fly_6ix,,,,,http://dbpedia.org/resource/Aviation,,,
DBpedia_Company_590,http://dbpedia.org/resource/Pride_Fighting_Championships,Tokyo,Japan,,1997,,,,
DBpedia_Company_591,http://dbpedia.org/resource/CMC_Markets,http://dbpedia.org/resource/London,http://dbpedia.org/resource/United_Kingdom,Grant Foley( );;Peter Cruddas( );;Simon Waugh( ),1989,http://dbpedia.org/resource/Financial_services,142,450,169.1
DBpedia_Company_592,http://dbpedia.org/resource/CodeWeavers,,,"Alexandre Julliard, Chief Technology Officer;;James Ramey, VP Sales;;Jeremy White, Founder and CEO;;Jonathan Parshall, Chief Operating Officer",1996,http://dbpedia.org/resource/Software,,,
DBpedia_Company_593,http://dbpedia.org/resource/Societ%C3%A0_Italiana_Grandi_Films,,,,,,,,
DBpedia_Company_594,http://dbpedia.org/resource/Extra-Ball,,,,,,,,
DBpedia_Company_595,http://dbpedia.org/resource/Grezzo,,,http://dbpedia.org/resource/Koichi_Ishii,2006,http://dbpedia.org/resource/Video_game_industry,,46,
DBpedia_Company_596,http://dbpedia.org/resource/Brand.com,,,"Michael Zammuto, President",2009,,,,
DBpedia_Company_597,http://dbpedia.org/resource/European_Ferries,,,,1935,,,,
DBpedia_Company_598,http://dbpedia.org/resource/In+Out_Records,,,,,,,,
DBpedia_Company_599,http://dbpedia.org/resource/ABCO_Transportation,,,Ivan Abernathy;;Ken McLinn;;Norma Abernathy,1993,,,85,
DBpedia_Company_600,http://dbpedia.org/resource/Expert_Choice,,,http://dbpedia.org/resource/Ernest_Forman,1983,http://dbpedia.org/resource/Software,,,
DBpedia_Company_601,http://dbpedia.org/resource/Team_Indus,http://dbpedia.org/resource/New_Delhi,http://dbpedia.org/resource/India,"Rahul Narayan, Indranil Chakraborty, Sameer Joshi, Dilip Chabria, Julius Amrit",,http://dbpedia.org/resource/Aerospace,,,
DBpedia_Company_602,http://dbpedia.org/resource/Uncle_Maddio's_Pizza_Joint,http://dbpedia.org/resource/Atlanta,United States,,2009,,,,
DBpedia_Company_603,http://dbpedia.org/resource/Gazit-Globe,Tel-Aviv,Israel,"Chaim Katzman, Chairman;;Dori Segal, Executive Vice Chairman;;Roni Soffer, President",1982,http://dbpedia.org/resource/Real_estate;;http://dbpedia.org/resource/Shopping_mall,,2000,
DBpedia_Company_604,"http://dbpedia.org/resource/HKN,_Inc.","http://dbpedia.org/resource/Southlake,_Texas",,,1973,http://dbpedia.org/resource/List_of_oil_exploration_and_production_companies,,,
DBpedia_Company_605,http://dbpedia.org/resource/Power_Pictures,,,,,,,,
DBpedia_Company_606,http://dbpedia.org/resource/Helms_Bakery,,,,1931,,,,
DBpedia_Company_607,http://dbpedia.org/resource/Nexans,,,Arnaud Poupart-Lafarget,2000,http://dbpedia.org/resource/Manufacturing;;http://dbpedia.org/resource/Technology,6.70E+09,25000,
DBpedia_Company_608,http://dbpedia.org/resource/Peninsula_Compost,,,,,,,,
DBpedia_Company_609,http://dbpedia.org/resource/FIMALAC,,,Marc Ladreit de Lacharrière,1991,http://dbpedia.org/resource/Financial_services;;http://dbpedia.org/resource/Investment_management,,,
DBpedia_Company_610,http://dbpedia.org/resource/Universal_Display_Corporation,"http://dbpedia.org/resource/Ewing_Township,_New_Jersey",http://dbpedia.org/resource/United_States,Sid Rosenblatt CFO; Steven V. Abramson CEO,1994,,,,
DBpedia_Company_611,http://dbpedia.org/resource/Minnal_Record,,,,,,,,
DBpedia_Company_612,http://dbpedia.org/resource/Nu_Flow_Technologies,"San Diego, CA",United States,,,,,,
DBpedia_Company_613,http://dbpedia.org/resource/Volvo_Cars,,,http://dbpedia.org/resource/H%C3%A5kan_Samuelsson;;http://dbpedia.org/resource/Hans-Olov_Olsson;;http://dbpedia.org/resource/Li_Shufu,1927,http://dbpedia.org/resource/Automotive_industry,122245,21512,
DBpedia_Company_614,http://dbpedia.org/resource/Saregama-Hmv,,,,,,,,
DBpedia_Company_615,http://dbpedia.org/resource/Cirque_du_Soleil,"Montreal, Quebec, Canada",,"Daniel Lamarre, President and CEO",1984,,8.50E+08,5020,
DBpedia_Company_616,http://dbpedia.org/resource/Davide_Campari_-_Milano,,,"Robert  Kunze-Concewitz , Luca Garavoglia",1860,http://dbpedia.org/resource/Drink,,4000,
DBpedia_Company_617,http://dbpedia.org/resource/Diesel_Music,,,,,,,,
DBpedia_Company_618,http://dbpedia.org/resource/PEMCO,,,"Stan W. McNaughton, President/CEO",1949,,3.19E+08,650,
DBpedia_Company_619,http://dbpedia.org/resource/Six_Deuce,,"Ames, Iowa  & Helsingborg, Sweden",,2005,,,,
DBpedia_Company_620,http://dbpedia.org/resource/Wimberly_Allison_Tong_&_Goo,,,,1945,http://dbpedia.org/resource/Architecture,,,
DBpedia_Company_621,http://dbpedia.org/resource/Alk%C3%A8,,,http://dbpedia.org/resource/Achille_Salvan;;http://dbpedia.org/resource/Entrepreneurship,,,,,
DBpedia_Company_622,http://dbpedia.org/resource/EA_Sports,,,Andrew Wilson;;http://dbpedia.org/resource/Frank_Gibeau,1991,http://dbpedia.org/resource/Interactive_entertainment;;http://dbpedia.org/resource/Video_game_industry,,8000,
DBpedia_Company_623,http://dbpedia.org/resource/Riot_Beats,,,,,,,,
DBpedia_Company_624,http://dbpedia.org/resource/OpenDaylight_Project,,,"Neela Jacques, Executive Director",2013,,,,
DBpedia_Company_625,http://dbpedia.org/resource/Citibank_Canada,,,,1919,http://dbpedia.org/resource/Financial_services,,,
DBpedia_Company_626,http://dbpedia.org/resource/Chernomor-Avia,,,,,http://dbpedia.org/resource/Aviation,,,
DBpedia_Company_627,http://dbpedia.org/resource/Compagnie_Tunisienne_de_Navigation,http://dbpedia.org/resource/Tunis,http://dbpedia.org/resource/Tunisia,,1959,,,,
DBpedia_Company_628,http://dbpedia.org/resource/Softpro,,,"Daniel Geiger, Christian Hefner, Martin Oberholzer, Bradford Weller ,",1983,http://dbpedia.org/resource/Software,,70,
DBpedia_Company_629,http://dbpedia.org/resource/Bond_Offshore_Helicopters,,,"Luke Farajallah, Managing Director",,http://dbpedia.org/resource/Aviation,,,
DBpedia_Company_630,http://dbpedia.org/resource/University_of_Pittsburgh_Press,,,,1936,,,,
DBpedia_Company_631,http://dbpedia.org/resource/McLaren_Applied_Technologies,http://dbpedia.org/resource/Surrey;;http://dbpedia.org/resource/Woking,United Kingdom,Ian Rhodes,2004,,,500,
DBpedia_Company_632,http://dbpedia.org/resource/Southside_Records,,,,,,,,
DBpedia_Company_633,http://dbpedia.org/resource/Dah_Chong_Hong,http://dbpedia.org/resource/Kowloon,http://dbpedia.org/resource/Hong_Kong,CEO: Mr. Yip Moon Tong;;Chairman: Mr. Hui Ying Bun,1949,http://dbpedia.org/resource/Conglomerate_(company),,,
DBpedia_Company_634,http://dbpedia.org/resource/LucidWorks,,,Erik Hatcher;;Gerald Kanapthy;;Grant Ingersoll;;Keith Messick;;Reade Frank;;Sarath Jarugula;;Will Hayes,2007,http://dbpedia.org/resource/Enterprise_search;;http://dbpedia.org/resource/Information_access;;http://dbpedia.org/resource/Information_technology;;http://dbpedia.org/resource/Open-source_software;;http://dbpedia.org/resource/Web_search_engine,,75,
DBpedia_Company_635,http://dbpedia.org/resource/UTV/Disney_Motion_Pictures,,,,,,,,
DBpedia_Company_636,http://dbpedia.org/resource/Kinetico,"http://dbpedia.org/resource/Newbury_Township,_Geauga_County,_Ohio",http://dbpedia.org/resource/United_States,,1970,http://dbpedia.org/resource/Water_treatment,,350,
DBpedia_Company_637,http://dbpedia.org/resource/Runnymede_Farm,,,Catesby Woodford Clay;;Current owner:;;Founders: Ezekiel F. Clay & Catesby Woodford,1867,http://dbpedia.org/resource/Thoroughbred,,,
DBpedia_Company_638,http://dbpedia.org/resource/Browns_Shoes,http://dbpedia.org/resource/Montreal,http://dbpedia.org/resource/Canada,,1940,http://dbpedia.org/resource/Retail,,500,
DBpedia_Company_639,http://dbpedia.org/resource/Neversoft,"http://dbpedia.org/resource/Woodland_Hills,_Los_Angeles",http://dbpedia.org/resource/United_States,,1994,http://dbpedia.org/resource/Video_game_industry,,120,
DBpedia_Company_640,http://dbpedia.org/resource/Flawless_Records,,,,1999,,,,
DBpedia_Company_641,http://dbpedia.org/resource/Applied_Industrial_Technologies,,,"Neil Schrimsher, President and CEO",1923,,,,
DBpedia_Company_642,http://dbpedia.org/resource/Blue_Islands,,,Derek Coates;;Rob Veron,,http://dbpedia.org/resource/Aviation,,,
DBpedia_Company_643,http://dbpedia.org/resource/Balzer_(automobile),"Bronx, New York",USA,,1894,,,,
DBpedia_Company_644,http://dbpedia.org/resource/Red_Storm_Entertainment,,,"Tom Clancy, Doug Littlejohns, Steve Reid, Christian Allen",1996,http://dbpedia.org/resource/Video_game_industry,,130,
DBpedia_Company_645,"http://dbpedia.org/resource/KOAN,_Inc.",,,,,,,,
DBpedia_Company_646,http://dbpedia.org/resource/Westinghouse_Air_Brake_Company,,,,,,,,
DBpedia_Company_647,http://dbpedia.org/resource/Stream_Global_Services,"http://dbpedia.org/resource/Eagan,_Minnesota;;http://dbpedia.org/resource/Minnesota",http://dbpedia.org/resource/United_States,,,http://dbpedia.org/resource/Business_process_outsourcing,2100000,37000,
DBpedia_Company_648,http://dbpedia.org/resource/SIETK,"http://dbpedia.org/resource/Puttur,_Andhra_Pradesh",http://dbpedia.org/resource/India,P. Nirupama,2001,,,,
DBpedia_Company_649,http://dbpedia.org/resource/Bernafon,,,,1946,http://dbpedia.org/resource/Health_care,,500,
DBpedia_Company_650,http://dbpedia.org/resource/Engineering_Division,,,,1918,,,,
DBpedia_Company_651,http://dbpedia.org/resource/Moncler,,,"Remo Ruffini, President and Creative Director;;René Ramillon, Founder",1952,http://dbpedia.org/resource/Apparel_&_Fashion,,,
DBpedia_Company_652,http://dbpedia.org/resource/Water_Music_Records,,,,,,,,
DBpedia_Company_653,http://dbpedia.org/resource/Ermenegildo_Zegna,http://dbpedia.org/resource/Milan,http://dbpedia.org/resource/Italy,Gildo Zegna;;Paolo Zegna,1910,,1.20E+09,,
DBpedia_Company_654,http://dbpedia.org/resource/New_England_Coffee,"http://dbpedia.org/resource/Malden,_Massachusetts;;http://dbpedia.org/resource/Massachusetts",http://dbpedia.org/resource/United_States,,1916,http://dbpedia.org/resource/Drink,,250,
DBpedia_Company_655,http://dbpedia.org/resource/Lola_Aylings,http://dbpedia.org/resource/Huntingdon,http://dbpedia.org/resource/United_Kingdom,,2001,,,,
DBpedia_Company_656,http://dbpedia.org/resource/ACT_Music,,,,1992,,,,
DBpedia_Company_657,http://dbpedia.org/resource/Mark_Williams_Company,,,,,,,,
DBpedia_Company_658,http://dbpedia.org/resource/%C3%89ditions_Julliard,,,,,,,,
DBpedia_Company_659,http://dbpedia.org/resource/Norwich_Pharma_Services,,,,1887,http://dbpedia.org/resource/Pharmaceutical_industry,,,
DBpedia_Company_660,http://dbpedia.org/resource/News_Corp,1211,http://dbpedia.org/resource/United_States,Lachlan Murdoch;;http://dbpedia.org/resource/Paul_Cheesbrough;;http://dbpedia.org/resource/Robert_James_Thomson;;http://dbpedia.org/resource/Rupert_Murdoch,2013,http://dbpedia.org/resource/Mass_media,,,
DBpedia_Company_661,http://dbpedia.org/resource/Abitibi-Consolidated,"Montreal, Quebec",Canada,Jacques Bougie;;John W. Weaver;;Pierre Rougeau,1997,,5.34E+09,17000,
DBpedia_Company_662,http://dbpedia.org/resource/Electro-Dynamic_Company,,,,,,,,
DBpedia_Company_663,http://dbpedia.org/resource/Acme_Records,,,,,,,,
DBpedia_Company_664,http://dbpedia.org/resource/Oregon_Community_Credit_Union,http://dbpedia.org/resource/Oregon,http://dbpedia.org/resource/United_States,"Mandy Jones, CEO",,http://dbpedia.org/resource/Bank,,,1.18E+09
DBpedia_Company_665,"http://dbpedia.org/resource/China_Universal_Asset_Management_Co.,_Ltd.","Shanghai, China",,_�_��?Andy Lin;;潘__�?Xinjun Pan,2005,http://dbpedia.org/resource/Investment_management,,464,
DBpedia_Company_666,http://dbpedia.org/resource/Dade_Records,,,,,,,,
DBpedia_Company_667,http://dbpedia.org/resource/AvtoVAZ,,,Carlos Ghosn;;http://dbpedia.org/resource/Bo_Andersson_(businessman),1966,http://dbpedia.org/resource/Automotive_industry,1.77E+11,,1.42E+11
DBpedia_Company_668,http://dbpedia.org/resource/Valve_Corporation,"http://dbpedia.org/resource/Bellevue,_Washington",http://dbpedia.org/resource/United_States,http://dbpedia.org/resource/Gabe_Newell,1996,http://dbpedia.org/resource/Digital_distribution;;http://dbpedia.org/resource/Video_game_industry,,330,
DBpedia_Company_669,http://dbpedia.org/resource/Kilgannon,http://dbpedia.org/resource/Atlanta,USA,Rena Kilgannon Michael Reineck,1988,http://dbpedia.org/resource/Advertising;;http://dbpedia.org/resource/Marketing,,25,
DBpedia_Company_670,http://dbpedia.org/resource/Atresmedia,http://dbpedia.org/resource/San_Sebasti%C3%A1n_de_los_Reyes,http://dbpedia.org/resource/Spain,,1988,http://dbpedia.org/resource/Mass_media,,1408,
DBpedia_Company_671,http://dbpedia.org/resource/Big_Switch_Networks,"http://dbpedia.org/resource/Santa_Clara,_California",http://dbpedia.org/resource/United_States,CEO: Douglas Murray,2010,http://dbpedia.org/resource/Technology,,51,
DBpedia_Company_672,http://dbpedia.org/resource/Henry_Meadows,,,,,,,,
DBpedia_Company_673,http://dbpedia.org/resource/AEKKEA-RAAB,,,,,,,,
DBpedia_Company_674,http://dbpedia.org/resource/J%C3%A4mtlands_Flyg,,,Jon M Håkansson;;Sara Grinde;;Ulf Grinde,,,,,
DBpedia_Company_675,http://dbpedia.org/resource/EDP_Renov%C3%A1veis,,,"António Mexia , Ana Maria Fernandes",,,,,
DBpedia_Company_676,http://dbpedia.org/resource/East_West_Bank,"http://dbpedia.org/resource/Pasadena,_California",http://dbpedia.org/resource/United_States,"Dominic Ng ; Julia S. Gouw,",1973,http://dbpedia.org/resource/Financial_services,,,2.87E+10
DBpedia_Company_677,http://dbpedia.org/resource/BGFIBank_Group,,,"Henri-Claude Oyima, Chief Executive Officer;;Patrice Otha, Chairman",1971,http://dbpedia.org/resource/Bank;;http://dbpedia.org/resource/Finance,,,
DBpedia_Company_678,http://dbpedia.org/resource/Chantier_Films,,,,,,,,
DBpedia_Company_679,http://dbpedia.org/resource/Furious%3F,,,,,,,,
DBpedia_Company_680,http://dbpedia.org/resource/Autocesta_Zagreb_%E2%80%93_Macelj,http://dbpedia.org/resource/Lepajci,http://dbpedia.org/resource/Croatia,Wolfgang Sommerbauer,,,,,
DBpedia_Company_681,http://dbpedia.org/resource/Seiko_Group,,,,,,,,
DBpedia_Company_682,http://dbpedia.org/resource/Catcher_&_Rye,,,,,,,,
DBpedia_Company_683,http://dbpedia.org/resource/Hamann_Motorsport,,,Richard Hamann,1986,http://dbpedia.org/resource/Car,,,
DBpedia_Company_684,http://dbpedia.org/resource/Pop_Rox_Muzik,,,,,,,,
DBpedia_Company_685,http://dbpedia.org/resource/China_Power_Investment_Corporation,http://dbpedia.org/resource/Beijing,http://dbpedia.org/resource/China,General Manager: Mr. Lu Qizhou,2002,http://dbpedia.org/resource/Electricity_generation,,,
DBpedia_Company_686,http://dbpedia.org/resource/Concord_(company),"http://dbpedia.org/resource/Hollywood,_Florida",http://dbpedia.org/resource/United_States,Ira B. Lampert,,,,108,
DBpedia_Company_687,http://dbpedia.org/resource/TechnoAlpin,http://dbpedia.org/resource/Bolzano,Italy,"Walter Rieder, Erich Gummerer",1990,,1.00E+08,250,
DBpedia_Company_688,http://dbpedia.org/resource/InMusic_Brands,"http://dbpedia.org/resource/Cumberland,_Rhode_Island",http://dbpedia.org/resource/United_States,,,,,,
DBpedia_Company_689,http://dbpedia.org/resource/International_System_Safety_Society,,,,,,,,
DBpedia_Company_690,http://dbpedia.org/resource/Devin-Adair_Publishing_Company,,,,1911,,,,
DBpedia_Company_691,http://dbpedia.org/resource/Piranha_Interactive_Publishing,,,,,,,,
DBpedia_Company_692,http://dbpedia.org/resource/City-Air,,,,,http://dbpedia.org/resource/Aviation,,,
DBpedia_Company_693,http://dbpedia.org/resource/Witan_Pacific_Investment_Trust,,,Alan Barber;;Dermot McMeekin;;Diane Seymour-Williams;;Gillian Nott OBE;;Sarah Bates,1907,http://dbpedia.org/resource/Investment_management,,,
DBpedia_Company_694,http://dbpedia.org/resource/Tekunon_Kougyou,,,,,,,,
DBpedia_Company_695,http://dbpedia.org/resource/J_Gurney_Nutting_&_Co_Limited,,,,,,,,
DBpedia_Company_696,http://dbpedia.org/resource/Taiwan_Air_Cargo_Terminals_Limited,http://dbpedia.org/resource/Taoyuan_City,http://dbpedia.org/resource/Taiwan,,1999,http://dbpedia.org/resource/Aviation,,,
DBpedia_Company_697,http://dbpedia.org/resource/Iowa_Pacific_Holdings,,,"Edwin E. Ellis, Jr, CEO",2001,http://dbpedia.org/resource/Rail_transport,5.00E+07,200,
DBpedia_Company_698,http://dbpedia.org/resource/Spektrum_RC,,,,,,,,
DBpedia_Company_699,http://dbpedia.org/resource/Resolution_plc,,,"Andy Briggs, CEO;;http://dbpedia.org/resource/Chairman;;http://dbpedia.org/resource/Clive_Cowdery",2004,http://dbpedia.org/resource/Insurance;;http://dbpedia.org/resource/Life_insurance;;http://dbpedia.org/resource/Pension,5152,40,
DBpedia_Company_700,http://dbpedia.org/resource/San_Diego_Convention_Center_Corporation,,,,,,,,
DBpedia_Company_701,http://dbpedia.org/resource/Hugo_stinnes_schiffahrt,http://dbpedia.org/resource/Rostock,Germany,Mr. Jens Kroczek,1920,,,15,
DBpedia_Company_702,http://dbpedia.org/resource/Audio_Dregs,,,,,,,,
DBpedia_Company_703,http://dbpedia.org/resource/Surf_Dog_Records,,,,,,,,
DBpedia_Company_704,http://dbpedia.org/resource/Zeiva_Inc,,,,,http://dbpedia.org/resource/Adventure_game;;http://dbpedia.org/resource/Visual_novel,,,
DBpedia_Company_705,http://dbpedia.org/resource/Interactive_Simulations,,,,,,,,
DBpedia_Company_706,http://dbpedia.org/resource/European_Marketing_Research_Centre,Avenue Louise 287  Bruxelles,Belgium,Idit Miller;;http://dbpedia.org/resource/Monty_Jones,1992,http://dbpedia.org/resource/Business_Consultancy,,10,
DBpedia_Company_707,http://dbpedia.org/resource/Disques_Gamma,,,,,,,,
DBpedia_Company_708,http://dbpedia.org/resource/Hoist_Finance,,,Jörgen Olsson;;Mikael Wirén,,http://dbpedia.org/resource/Financial_services;;http://dbpedia.org/resource/Non-performing_loan,4.64E+08,651,7.40E+09
DBpedia_Company_709,http://dbpedia.org/resource/Sevylor,,,,,,,,
DBpedia_Company_710,http://dbpedia.org/resource/Hitas,,,,,,,,
DBpedia_Company_711,http://dbpedia.org/resource/NetMotion_Wireless,,,,2001,http://dbpedia.org/resource/Quaternary_sector_of_the_economy;;http://dbpedia.org/resource/Software,,130,
DBpedia_Company_712,http://dbpedia.org/resource/Libre_Publishing,,,,,http://dbpedia.org/resource/Publication,,,
DBpedia_Company_713,http://dbpedia.org/resource/Volvo_Rents,,,,,,,,
DBpedia_Company_714,http://dbpedia.org/resource/Squadron_Capital,,,,2006,http://dbpedia.org/resource/Private_equity,,,
DBpedia_Company_715,http://dbpedia.org/resource/Sapa_Group,,,Svein Tore Holsether,1963,http://dbpedia.org/resource/Aluminium,4.20E+10,23000,
DBpedia_Company_716,http://dbpedia.org/resource/DMZ_(record_label),,,,,,,,
DBpedia_Company_717,http://dbpedia.org/resource/Amdocs,,,"Eli Gelman, CEO, President;;Tamar Rapaport-Dagim, CFO",1982,,3.35E+09,22000,
DBpedia_Company_718,http://dbpedia.org/resource/Gannett_Government_Media,,,,1940,,,,
DBpedia_Company_719,http://dbpedia.org/resource/Natal_Drums,,,,1965,http://dbpedia.org/resource/Musical_instrument,,,
DBpedia_Company_720,http://dbpedia.org/resource/Hokuto_Bank,,,"Eikichi Saito;;Satoru Machida ,",,http://dbpedia.org/resource/Bank;;http://dbpedia.org/resource/Financial_services,,1711,
DBpedia_Company_721,http://dbpedia.org/resource/JAC_Motors,http://dbpedia.org/resource/Anhui;;http://dbpedia.org/resource/Hefei,http://dbpedia.org/resource/China,An Jin,1964,http://dbpedia.org/resource/Automotive_industry,,,
DBpedia_Company_722,http://dbpedia.org/resource/Sublight_Records,,,,2004,,,,
DBpedia_Company_723,http://dbpedia.org/resource/Super_Fight_League,http://dbpedia.org/resource/Mumbai,http://dbpedia.org/resource/India,"Raj Kundra , Daniel Isaac , Mary Kom",2012,,,,
DBpedia_Company_724,http://dbpedia.org/resource/Balai_Pustaka,,,,1917,http://dbpedia.org/resource/Publishing,,,
DBpedia_Company_725,http://dbpedia.org/resource/Allied_Corp.,,,,1920,http://dbpedia.org/resource/Chemical_industry,,,
DBpedia_Company_726,http://dbpedia.org/resource/Flight-Plan,,,http://dbpedia.org/resource/Masami_Watanabe,,,,,
DBpedia_Company_727,http://dbpedia.org/resource/Corning_Inc.,,,Wendell P. Weeks,1851,,1.02E+10,34000,2.85E+10
DBpedia_Company_728,http://dbpedia.org/resource/Hyundai_Development_Company_Group,,http://dbpedia.org/resource/South_Korea,http://dbpedia.org/resource/Chung_Mong-gyu,1999,,,,
DBpedia_Company_729,http://dbpedia.org/resource/Paramount_Resources,http://dbpedia.org/resource/Calgary,http://dbpedia.org/resource/Canada,Clayton H. Riddell,,,2.00E+08,215,
DBpedia_Company_730,http://dbpedia.org/resource/Agro_(company),http://dbpedia.org/resource/Monrovia,Liberia,,2006,http://dbpedia.org/resource/Agribusiness,,140,
DBpedia_Company_731,http://dbpedia.org/resource/Daily_Mail_and_General_Trust,,,"Martin Morgan;;http://dbpedia.org/resource/Jonathan_Harmsworth,_4th_Viscount_Rothermere",1922,http://dbpedia.org/resource/Insurance;;http://dbpedia.org/resource/Newspaper;;http://dbpedia.org/resource/Radio;;http://dbpedia.org/resource/Website,1989,14000,
DBpedia_Company_732,http://dbpedia.org/resource/Europe_Sails,http://dbpedia.org/resource/Neukirchen_am_Gro%C3%9Fvenediger,http://dbpedia.org/resource/Austria,,,http://dbpedia.org/resource/Aerospace,,,
DBpedia_Company_733,http://dbpedia.org/resource/State_Bank_of_Hyderabad,,,"Arundhati Bhattacharya , Santanu Mukherjee",1941,http://dbpedia.org/resource/Bank;;http://dbpedia.org/resource/Capital_market;;http://dbpedia.org/resource/Insurance,,,
DBpedia_Company_734,"http://dbpedia.org/resource/Roan_Group,_The",,,,,,,,
