DBPedia_Company_ID,company,locationCity,locationCountry,keyPeople,foundingYear,industry,revenue,numberOfEmployees,asset
DBPedia_Company_91,http://dbpedia.org/resource/A2A,http://dbpedia.org/resource/Brescia,http://dbpedia.org/resource/Italy,"Vittorio Cinquini, Graziano Tarantini",2008,http://dbpedia.org/resource/Public_utility,6.04E+09,12170,1.24E+10
DBPedia_Company_92,http://dbpedia.org/resource/A2A_Simulations,"http://dbpedia.org/resource/Simsbury,_Connecticut",http://dbpedia.org/resource/United_States,"Scott Gentile, CEO",,http://dbpedia.org/resource/Interactive_entertainment,,,
DBPedia_Company_93,http://dbpedia.org/resource/AaB_A/S,http://dbpedia.org/resource/Aalborg,http://dbpedia.org/resource/Denmark,Finn V. Nielsen;;Lynge Jacobsen,1987,,2.52E+08,129,
DBPedia_Company_94,http://dbpedia.org/resource/Aakash_Educational_Services_Limited,"http://dbpedia.org/resource/Delhi;;http://dbpedia.org/resource/Dwarka,_Delhi",http://dbpedia.org/resource/India,,1988,,,,
DBPedia_Company_95,http://dbpedia.org/resource/AAMCO_Transmissions,"http://dbpedia.org/resource/Horsham,_Pennsylvania;;http://dbpedia.org/resource/Pennsylvania",http://dbpedia.org/resource/United_States,"Brett Ponton, CEO;;Brian O'Donnell SVP Franchise Support;;Robert Rajkowski, COO",1957,http://dbpedia.org/resource/Auto_maintenance,4.50E+08,,
DBPedia_Company_96,http://dbpedia.org/resource/Aardvark_Records,http://dbpedia.org/resource/Cornwall;;http://dbpedia.org/resource/England,http://dbpedia.org/resource/United_Kingdom,Andrew Reeve and Alex di Savoia,2001,http://dbpedia.org/resource/Music,,,
DBPedia_Company_97,http://dbpedia.org/resource/Aarti_Industries,"Mumbai, Maharashtra",http://dbpedia.org/resource/India,"Mr. Rajendra V Gogri, Vice chairman & MD",1975,http://dbpedia.org/resource/Agrochemical;;http://dbpedia.org/resource/Chemical_substance;;http://dbpedia.org/resource/Pharmaceutical_drug,,4700,
DBPedia_Company_98,http://dbpedia.org/resource/Aaton_Digital,http://dbpedia.org/resource/Grenoble,http://dbpedia.org/resource/France,"Jean-Pierre Beauviala, Founder",1971,http://dbpedia.org/resource/Film,,,
DBPedia_Company_99,http://dbpedia.org/resource/A-B_Emblem,"Weaverville, North Carolina",United States,"Benhard Conrad, President",1944,,,,
DBPedia_Company_100,http://dbpedia.org/resource/Ab_Initio_Software,"http://dbpedia.org/resource/Lexington,_Massachusetts",United  States,,1995,http://dbpedia.org/resource/Enterprise_software,,,
DBPedia_Company_101,http://dbpedia.org/resource/ABA_Games,http://dbpedia.org/resource/Tokyo,http://dbpedia.org/resource/Japan,Kenta Cho,,,,1,
DBPedia_Company_102,http://dbpedia.org/resource/Abacus_Consulting,http://dbpedia.org/resource/Lahore,http://dbpedia.org/resource/Pakistan,"Asad Ali Khan, Founder and President",1987,http://dbpedia.org/resource/Professional_services,,2500,
DBPedia_Company_103,http://dbpedia.org/resource/Abanka_Vipa,Ljubljana,http://dbpedia.org/resource/Slovenia,,,http://dbpedia.org/resource/Financial_services,,,
DBPedia_Company_104,http://dbpedia.org/resource/Abantia,http://dbpedia.org/resource/Barcelona,Spain,,2006,,,,
DBPedia_Company_105,http://dbpedia.org/resource/Abba_Seafood,http://dbpedia.org/resource/Gothenburg,http://dbpedia.org/resource/Sweden,Johan Sundelin,1983,,1266,391,
DBPedia_Company_106,http://dbpedia.org/resource/Abbott_family,http://dbpedia.org/resource/Genoa_City_(The_Young_and_the_Restless),http://dbpedia.org/resource/United_States,"Jack Abbott, Majority Owner, Chairman and Chief Executive Officer",1960,http://dbpedia.org/resource/Cosmetics,,,
DBPedia_Company_107,http://dbpedia.org/resource/Abbott_Mead_Vickers_BBDO,http://dbpedia.org/resource/London,http://dbpedia.org/resource/England,,,http://dbpedia.org/resource/Advertising;;http://dbpedia.org/resource/Marketing,,,
DBPedia_Company_108,http://dbpedia.org/resource/Abbott_Northwestern_Hospital,http://dbpedia.org/resource/Minneapolis;;http://dbpedia.org/resource/Minnesota,http://dbpedia.org/resource/United_States,,1889,http://dbpedia.org/resource/Health_care,,5347,
DBPedia_Company_109,http://dbpedia.org/resource/Abbott-Baynes_Sailplanes,Farnham,http://dbpedia.org/resource/England,,1931,http://dbpedia.org/resource/Aviation,,,
DBPedia_Company_110,http://dbpedia.org/resource/ABC_International_Bank,London,http://dbpedia.org/resource/United_Kingdom,,,http://dbpedia.org/resource/Financial_services,,,
DBPedia_Company_111,http://dbpedia.org/resource/ABC_Owned_Television_Stations,"New York, New York",USA,"Rebecca Campbell, President",1948,http://dbpedia.org/resource/Terrestrial_television,,,
DBPedia_Company_112,http://dbpedia.org/resource/ABC_Supply,"http://dbpedia.org/resource/Beloit,_Wisconsin;;http://dbpedia.org/resource/Wisconsin",http://dbpedia.org/resource/United_States,"Diane Hendricks, Chairman & Owner;;Keith Rozolis, President and CEO;;Todd Buehl, CFO",1982,http://dbpedia.org/resource/Building;;http://dbpedia.org/resource/Domestic_roof_construction,4.60E+09,7000,
DBPedia_Company_113,http://dbpedia.org/resource/ABC_Warehouse,"http://dbpedia.org/resource/Pontiac,_Michigan",U.S.,,1963,,,,
DBPedia_Company_114,http://dbpedia.org/resource/Abdulla_Fouad_Group_of_Companies,http://dbpedia.org/resource/Dammam,http://dbpedia.org/resource/Saudi_Arabia,Abdulla Fouad;;Faisal Abdulla Fouad,1947,,,,
DBPedia_Company_115,http://dbpedia.org/resource/Abellio_(transport_company),http://dbpedia.org/resource/Utrecht,http://dbpedia.org/resource/Netherlands,"Jeff Hoogesteger, CEO",2001,,,,
DBPedia_Company_116,http://dbpedia.org/resource/Abengoa_Solar,http://dbpedia.org/resource/Sanl%C3%BAcar_la_Mayor,http://dbpedia.org/resource/Spain,,,http://dbpedia.org/resource/Solar_power,,,
DBPedia_Company_117,http://dbpedia.org/resource/Aberavon_Mutual_Permanent_Building_Society,http://dbpedia.org/resource/Aberavon,United Kingdom,,,,,,
DBPedia_Company_118,http://dbpedia.org/resource/Abhibus.com,http://dbpedia.org/resource/Hyderabad,India,Sudhakar Reddy Chirra,2007,http://dbpedia.org/resource/E-commerce,,200,
DBPedia_Company_119,http://dbpedia.org/resource/ABI_Bank,St John`s,http://dbpedia.org/resource/Antigua_and_Barbuda,,,http://dbpedia.org/resource/Financial_services,,,
DBPedia_Company_120,http://dbpedia.org/resource/Abidjan_Transport_Company,"Rue fishermen Vridi, Abidjan",Côte d'Ivoire,,1960,http://dbpedia.org/resource/Passenger,,,
