"[0] CompanyNameComparator","[1] CompanyCountriesComparator","[2] CompanyIndustriesComparator","[3] CompanyNumericAttributeComparator","[4] CompanyNumericAttributeComparator","finalValue","id1","id2","isMatch","label"
"0.1875","1.0","0.19999999999999996","0.0","0.0","0.258675","Forbes_Company_1962","Freebase_Company_3081","false","0"
"0.33333333333333337","1.0","0.0","0.0","0.0","0.32766666666666666","Forbes_Company_1958","Freebase_Company_625","false","0"
"1.0","1.0","0.6086956521739131","0.0","0.0","1.0527391304347826","Forbes_Company_66","Freebase_Company_625","true","1"
"0.1428571428571429","0.0","0.19999999999999996","0.0","0.0","-0.003914285714285683","Forbes_Company_1988","Freebase_Company_1789","false","0"
"1.0","1.0","0.22413793103448276","0.0","0.0","0.9492931034482758","Forbes_Company_78","Freebase_Company_1487","true","1"
"0.19047619047619047","0.0","0.0","0.0","0.0","-0.017619047619047618","Forbes_Company_1204","Freebase_Company_709","false","0"
"0.4285714285714286","0.0","0.0","0.0","0.0","0.18285714285714288","Forbes_Company_1994","Freebase_Company_2127","false","0"
"1.0","0.0","0.2857142857142857","0.0","0.0","0.7408571428571428","Forbes_Company_85","Freebase_Company_3172","true","1"
"1.0","1.0","0.6666666666666667","0.50093808630394","0.0","1.0683333333333334","Forbes_Company_144","Freebase_Company_1131","true","1"
"0.0","0.0","0.0","0.0","0.0","-0.178","Forbes_Company_1952","Freebase_Company_890","false","0"
"0.7272727272727273","1.0","0.6521739130434783","0.2693955094991365","0.0","0.8347984189723321","Forbes_Company_54","Freebase_Company_2052","true","1"
"0.375","0.0","0.0","0.0","0.0","0.13774999999999998","Forbes_Company_1960","Freebase_Company_2514","false","0"
"0.23809523809523814","0.0","0.2727272727272727","0.0","0.0","0.09583982683982688","Forbes_Company_1245","Freebase_Company_58","false","0"
"0.19999999999999996","0.0","0.17647058823529416","0.44187931034482764","0.33333333333333337","0.03787058823529411","Forbes_Company_1991","Freebase_Company_2149","false","0"
"0.8","1.0","0.28125","0.0","0.0","0.79625625","Forbes_Company_40","Freebase_Company_2227","true","1"
"0.11538461538461542","0.0","0.2222222222222222","0.0","0.0","-0.02106837606837604","Forbes_Company_1950","Freebase_Company_1016","false","0"
"0.08695652173913049","0.0","0.2857142857142857","0.0","0.0","-0.02792546583850926","Forbes_Company_1197","Freebase_Company_828","false","0"
"1.0","1.0","0.4193548387096774","0.19401174744778282","0.11107692307692307","1.001806451612903","Forbes_Company_42","Freebase_Company_175","true","1"
"1.0","1.0","0.36","0.750920227960718","0.6364101252876502","0.9858399999999999","Forbes_Company_24","Freebase_Company_464","true","1"
"0.19999999999999996","0.0","0.0","0.0","0.0","-0.009600000000000025","Forbes_Company_1967","Freebase_Company_2709","false","0"
"1.0","1.0","0.6666666666666667","0.868893029341905","0.0","1.0683333333333334","Forbes_Company_27","Freebase_Company_146","true","1"
"0.29166666666666663","0.0","0.0","0.0","0.0","0.0675833333333333","Forbes_Company_27","Freebase_Company_147","false","0"
"1.0","1.0","0.36363636363636365","0.012650246305418666","0.3828070175438596","0.9868181818181817","Forbes_Company_13","Freebase_Company_334","true","1"
"1.0","1.0","0.33333333333333337","0.0","0.0","0.9786666666666666","Forbes_Company_167","Freebase_Company_839","true","1"
"0.7142857142857143","1.0","0.6521739130434783","0.0","0.0","0.8238633540372671","Forbes_Company_99","Freebase_Company_1836","true","1"
"1.0","0.0","0.25","0.0","0.0","0.73125","Forbes_Company_1201","Freebase_Company_3144","true","1"
"0.0","0.0","0.21052631578947367","0.0","0.0","-0.12136842105263157","Forbes_Company_1214","Freebase_Company_885","false","0"
"1.0","1.0","0.23529411764705888","0.0","0.0","0.9522941176470587","Forbes_Company_52","Freebase_Company_1249","true","1"
"0.052631578947368474","0.0","0.0","0.0","0.0","-0.13368421052631574","Forbes_Company_1943","Freebase_Company_1744","false","0"
"1.0","1.0","0.34615384615384615","0.0","0.0","0.9821153846153845","Forbes_Company_47","Freebase_Company_1119","true","1"
"1.0","1.0","0.6521739130434783","0.9414542020774316","0.0","1.0644347826086955","Forbes_Company_183","Freebase_Company_261","true","1"
"1.0","1.0","0.16666666666666663","0.0","0.0","0.9338333333333332","Forbes_Company_105","Freebase_Company_323","true","1"
"0.14814814814814814","0.0","0.16129032258064513","0.0","0.0","-0.009872162485065714","Forbes_Company_1205","Freebase_Company_634","false","0"
"0.4285714285714286","0.0","0.41666666666666663","0.0","0.0","0.2949404761904762","Forbes_Company_1220","Freebase_Company_1538","false","0"
"0.3076923076923077","0.0","0.0","0.0","0.0","0.0810769230769231","Forbes_Company_1928","Freebase_Company_2051","false","0"
"1.0","1.0","0.2857142857142857","0.024745042492917868","0.0","0.9658571428571427","Forbes_Company_30","Freebase_Company_2159","true","1"
"0.4285714285714286","0.0","0.0","0.0","0.0","0.18285714285714288","Forbes_Company_59","Freebase_Company_1244","false","0"
"1.0","1.0","0.19999999999999996","0.3489802130898021","0.0","0.9427999999999999","Forbes_Company_10","Freebase_Company_2160","true","1"
"0.5294117647058824","0.0","0.0","0.0","0.0","0.26776470588235296","Forbes_Company_43","Freebase_Company_322","false","0"
"1.0","1.0","0.2857142857142857","0.0","0.0","0.9658571428571427","Forbes_Company_77","Freebase_Company_735","true","1"
"0.1333333333333333","0.0","0.2222222222222222","0.0","0.0","-0.005955555555555575","Forbes_Company_1222","Freebase_Company_1497","false","0"
"0.7","0.0","0.6428571428571428","0.0","0.0","0.5843285714285713","Forbes_Company_64","Freebase_Company_201","false","1"
"0.0","0.2","0.2222222222222222","0.0","0.0","-0.0732222222222222","Forbes_Company_1237","Freebase_Company_2698","false","0"
"0.5","0.0","0.5555555555555556","0.0","0.0","0.3924444444444445","Forbes_Company_71","Freebase_Company_1001","false","1"
"0.1428571428571429","0.0","0.2142857142857143","0.0","0.0","-7.142857142852788E-5","Forbes_Company_1963","Freebase_Company_2397","false","0"
"1.0","1.0","1.0","0.0","0.0","1.158","Forbes_Company_1207","Freebase_Company_2028","true","1"
"1.0","1.0","0.6521739130434783","0.0","0.0","1.0644347826086955","Forbes_Company_45","Freebase_Company_2164","true","1"
"1.0","1.0","1.0","0.0","0.0","1.158","Forbes_Company_15","Freebase_Company_217","true","1"
