"DBPedia_Company_9404","Location_Dbpedia_3178","1.195"
"DBPedia_Company_9409","Location_Dbpedia_2778","1.195"
"DBPedia_Company_9406","Location_Dbpedia_890","1.195"
"DBPedia_Company_9406","Location_Dbpedia_2605","0.8616666666666666"
"DBPedia_Company_9408","Location_Dbpedia_890","1.195"
"DBPedia_Company_9408","Location_Dbpedia_2605","0.8616666666666666"
"DBPedia_Company_9425","Location_Dbpedia_2191","1.195"
"DBPedia_Company_9420","Location_Dbpedia_1877","1.195"
"DBPedia_Company_9421","Location_Dbpedia_2022","1.195"
"DBPedia_Company_9421","Location_Dbpedia_2964","1.195"
"DBPedia_Company_9422","Location_Dbpedia_1710","1.195"
"DBPedia_Company_9427","Location_Dbpedia_2649","1.195"
"DBPedia_Company_9428","Location_Dbpedia_1791","1.195"
"DBPedia_Company_9428","Location_Dbpedia_2524","1.195"
"DBPedia_Company_9428","Location_Dbpedia_3260","1.195"
"DBPedia_Company_8102","Location_Dbpedia_3025","1.195"
"DBPedia_Company_8102","Location_Dbpedia_2694","1.195"
"DBPedia_Company_8100","Location_Dbpedia_1235","1.195"
"DBPedia_Company_8106","Location_Dbpedia_1705","0.8616666666666666"
"DBPedia_Company_9433","Location_Dbpedia_1600","1.195"
"DBPedia_Company_8108","Location_Dbpedia_1501","0.8616666666666666"
"DBPedia_Company_8108","Location_Dbpedia_2832","1.195"
"DBPedia_Company_9445","Location_Dbpedia_1101","1.195"
"DBPedia_Company_8112","Location_Dbpedia_2188","1.195"
"DBPedia_Company_8112","Location_Dbpedia_2184","1.195"
"DBPedia_Company_8112","Location_Dbpedia_1146","1.195"
"DBPedia_Company_14905","Location_Dbpedia_2037","1.195"
"DBPedia_Company_14905","Location_Dbpedia_1566","1.195"
"DBPedia_Company_14905","Location_Dbpedia_45","1.195"
"DBPedia_Company_14905","Location_Dbpedia_3223","1.195"
"DBPedia_Company_9447","Location_Dbpedia_646","1.195"
"DBPedia_Company_8110","Location_Dbpedia_1705","1.195"
"DBPedia_Company_9441","Location_Dbpedia_2567","0.8616666666666666"
"DBPedia_Company_9444","Location_Dbpedia_1235","1.195"
"DBPedia_Company_14907","Location_Dbpedia_1678","1.195"
"DBPedia_Company_8118","Location_Dbpedia_197","1.195"
"DBPedia_Company_9440","Location_Dbpedia_2265","1.195"
"DBPedia_Company_14911","Location_Dbpedia_1009","1.195"
"DBPedia_Company_14912","Location_Dbpedia_1235","1.195"
"DBPedia_Company_14915","Location_Dbpedia_2597","1.195"
"DBPedia_Company_9457","Location_Dbpedia_1411","1.195"
"DBPedia_Company_9458","Location_Dbpedia_937","1.195"
"DBPedia_Company_8128","Location_Dbpedia_950","1.195"
