"Swiss Re","Swiss Life","0.5089064449064449"
"Toyota Tsusho","Toyota Tsusho","0.8045925925925926"
"3M","3M","0.8315909090909092"
"Belgacom","Belgacom","0.8420000000000001"
"Waste Management","Waste Management, Inc","0.8105"
"Volkswagen Group","Volkswagen Group","0.8213750000000001"
"CVR Energy","Xcel Energy","0.5293571428571429"
"CVR Energy","TXU Energy","0.5229322950960466"
"Orkla","Orkla Group","0.8540000000000001"
"Gap","Gap Inc.","0.8156610169491526"
"Mitsubishi UFJ Financial","Mitsubishi UFJ Financial Group","0.8297418244406196"
"BNP Paribas","BNP Paribas","0.8280431083380602"
"Aareal Bank","Aareal Bank","0.8170909090909091"
"Takeda Pharmaceutical","Takeda Pharmaceutical Company","0.8723327171903882"
"Evraz Group","Evraz","0.7993142857142858"
"Maxim Integrated Products","Maxim Integrated Products Inc.","0.8106407766990291"
"Autoliv","Autoliv","0.8131147540983606"
"China Merchants Bank","China Merchants Bank","0.8308670520231214"
"McGraw-Hill Cos","The McGraw-Hill Companies","0.5440448464757606"
"BOK Financial","Ally Financial Inc.","0.5189444444444444"
"L Brands","L Brands","0.8134"
"SanDisk","SanDisk","0.8495884096147515"
"Nestle","Nestlé","0.6560259078779234"
"Bank of Beijing","Bank of Beijing","0.8360427046263346"
"East Japan Railway","Central Japan Railway Company","0.5404444444444445"
"East Japan Railway","East Japan Railway Company","0.8320000000000001"
"Citigroup","Citigroup","0.8280431083380602"
"Tata Motors","Tata Motors","0.8170909090909091"
"UBS","UBS","0.8240926496684413"
"Ricoh","Ricoh","0.8150332594235034"
"Central Japan Railway","Central Japan Railway Company","0.8320000000000001"
"Central Japan Railway","East Japan Railway Company","0.5404444444444445"
"Compal Electronics","Compal Electronics","0.8390789087709006"
"Aviva","Aviva","0.847886733088621"
"Harley-Davidson","Harley-Davidson Motor Company","0.5237777777777778"
"Nikon","Nikon Corporation","0.8127998354248097"
"Delta Electronics","Compal Electronics","0.5429216512415785"
"Michelin Group","Michelin","0.8133960995292536"
"Stryker","Stryker Corporation","0.8227464968152867"
