"[0] CompanyNameComparator","[1] CompanyCountriesComparator","[2] CompanyIndustriesComparator","[3] CompanyNumericAttributeComparator","[4] CompanyNumericAttributeComparator","[5] CompanyDateFoundedComparator","[6] CompanyKeyPeopleComparator","[7] CompanyLocationComparatorJaccard","finalValue","id1","id2","isMatch","label"
"0.4285714285714286","0.0","0.1261770244821092","0.0","0.0","0.8","0.0","0.0","0.29944013989776697","DBPedia_Company_2081","Freebase_Company_446","false","0"
"0.4545454545454546","0.0","0.55","0.0","0.0","1.0","1.0","0.0","0.7389318181818182","DBPedia_Company_12541","Freebase_Company_1026","true","1"
"0.1333333333333333","0.0","0.14634146341463417","0.0","0.0","0.0","0.0","0.0","-0.039474796747967514","DBPedia_Company_11549","Freebase_Company_894","false","0"
"0.11764705882352944","0.0","0.18453865336658354","0.0","0.0","0.0","0.1875","0.0","0.02135978986357636","DBPedia_Company_4723","Freebase_Company_1837","false","0"
"0.11538461538461542","0.0","0.23333333333333328","0.0","0.0","0.0","0.0","0.0","-0.049666666666666665","DBPedia_Company_3935","Freebase_Company_2690","false","0"
"0.09999999999999998","0.0","0.11956191055673868","0.4721653543307086","0.4721653543307086","0.0","0.3125","0.0","0.05470154776391843","DBPedia_Company_15279","Freebase_Company_3126","false","0"
"0.5263157894736843","1.0","0.11111111111111116","0.0","0.0","0.0","0.21739130434782605","0.0","0.4003658784642767","DBPedia_Company_12108","Freebase_Company_2386","false","0"
"1.0","1.0","1.0","0.0","0.0","1.0","1.0","1.0","1.432","DBPedia_Company_14171","Freebase_Company_2804","true","1"
"1.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.8599999999999999","DBPedia_Company_321","Freebase_Company_43","true","1"
"1.0","1.0","1.0","0.741860465116279","0.741860465116279","1.0","1.0","1.0","1.432","DBPedia_Company_6913","Freebase_Company_1415","true","1"
"0.09999999999999998","0.0","0.19047619047619047","0.0","0.0","0.0","0.0","0.0","-0.061338095238095275","DBPedia_Company_15143","Freebase_Company_631","false","0"
"0.5714285714285714","0.0","0.18181818181818177","0.0","0.0","0.0","0.0","0.0","0.2632597402597402","DBPedia_Company_15162","Freebase_Company_3018","false","0"
